id,consum_activity,service_type,is_allow_report,market_activ_6_mon,market_activ_cur_mon,duration,promo,pop_cat_goods,mean_view_cat_per_visit,unpaid_goods_per_quater,serv_error,webpage_per_visit,last_last_rev,last_rev,current_rev,last_dur_minutes,current_dur_minutes
216236,Прежний уровень,стандарт,да,5.8,5,602,0.17,Товары для детей,5,3,3,12,5015.0,5267.0,5363.4,14,10
216237,Прежний уровень,стандарт,да,4.1,4,551,0.21,Мелкая бытовая техника и электроника,4,1,4,10,4839.5,4607.0,5171.0,17,13
216238,Прежний уровень,стандарт,да,4.0,4,693,0.27,Кухонная посуда,3,0,5,4,5042.5,4894.0,5301.2,18,16
216239,Прежний уровень,стандарт,да,3.9,5,154,0.17,Кухонная посуда,5,1,5,7,4440.5,4484.0,4532.8,18,14
216240,Прежний уровень,стандарт,да,5.2,4,202,0.11,Мелкая бытовая техника и электроника,3,2,0,10,5226.0,5637.0,4999.8,22,15
216241,Прежний уровень,премиум,да,6.1,3,668,0.17,Домашний текстиль,6,4,4,14,5159.5,5014.0,5415.6,10,11
216242,Прежний уровень,стандарт,нет,4.9,5,1028,0.27,Техника для красоты и здоровья,2,2,6,8,3851.0,4401.0,4458.1,13,14
216243,Прежний уровень,стандарт,да,3.3,5,812,0.11,Косметика и аксесуары,4,1,8,5,4438.0,5485.0,3660.6,12,19
216244,Прежний уровень,премиум,нет,4.2,3,452,0.25,Косметика и аксесуары,4,2,4,10,4573.0,5047.0,4292.2,12,16
216245,Прежний уровень,премиум,да,3.8,3,992,0.24,Кухонная посуда,2,1,8,15,5319.5,4532.0,6132.0,18,14
216246,Прежний уровень,стандарт,нет,6.3,5,418,0.3,Товары для детей,5,2,3,13,4650.0,4779.0,4891.8,14,12
216247,Прежний уровень,стандарт,да,5.4,5,149,0.24,Товары для детей,5,3,2,12,5665.0,5268.0,5450.5,17,16
216248,Прежний уровень,премиум,да,3.5,4,935,0.24,Товары для детей,4,5,6,15,5553.0,4892.0,5109.7,12,18
216249,Прежний уровень,премиум,нет,4.0,3,668,0.13,Товары для детей,5,1,2,9,5014.0,4527.0,4721.5,19,16
216250,Прежний уровень,стандарт,да,4.4,5,869,0.13,Кухонная посуда,5,1,8,16,5068.5,4377.0,5797.8,19,15
216251,Прежний уровень,стандарт,да,4.0,4,320,0.24,Мелкая бытовая техника и электроника,5,4,3,8,4565.5,4645.0,4626.6,10,9
216252,Прежний уровень,премиум,да,4.3,3,1036,0.17,Товары для детей,4,2,2,4,3962.0,4536.0,4589.9,11,16
216253,Прежний уровень,стандарт,да,4.2,3,930,0.21,Техника для красоты и здоровья,5,1,4,4,5236.0,4959.0,5125.5,14,13
216254,Прежний уровень,премиум,да,4.4,4,1041,0.34,Кухонная посуда,4,1,3,5,6015.0,4941.0,7075.8,15,16
216255,Прежний уровень,стандарт,нет,6.6,3,274,0.15,Домашний текстиль,5,0,4,9,5107.5,4746.0,5550.8,22,14
216256,Прежний уровень,стандарт,да,4.0,3,698,0.23,Домашний текстиль,6,5,1,11,4535.0,4445.0,4743.0,13,9
216257,Прежний уровень,стандарт,да,3.7,4,476,0.18,Товары для детей,4,1,5,8,5398.0,5453.0,5576.1,19,11
216258,Прежний уровень,стандарт,нет,4.7,3,334,0.17,Косметика и аксесуары,3,2,4,9,5286.0,5337.0,5371.8,13,15
216259,Прежний уровень,премиум,да,4.7,5,150,0.14,Товары для детей,3,1,5,20,4248.0,5077.0,5096.9,15,9
216260,Прежний уровень,стандарт,нет,4.9,4,617,0.15,Товары для детей,3,2,6,7,3598.0,4493.0,4504.1,21,18
216261,Прежний уровень,стандарт,да,4.1,5,591,0.21,Кухонная посуда,3,0,7,4,5327.5,4624.0,6067.2,15,18
216262,Прежний уровень,стандарт,да,5.3,4,253,0.27,Косметика и аксесуары,2,2,7,10,4960.0,4681.0,5331.8,15,15
216263,Прежний уровень,стандарт,да,4.6,4,456,0.23,Товары для детей,4,1,4,6,4808.0,5436.0,5482.7,19,12
216264,Прежний уровень,стандарт,да,3.7,4,428,0.15,Товары для детей,5,4,6,7,4600.0,4675.0,4795.0,17,11
216265,Прежний уровень,стандарт,да,4.2,3,846,0.3,Домашний текстиль,3,4,4,9,5881.0,4750.0,6991.2,15,13
216266,Прежний уровень,премиум,нет,3.2,3,337,0.17,Кухонная посуда,3,1,3,8,5063.0,5591.0,4735.4,18,18
216267,Прежний уровень,стандарт,нет,4.3,5,370,0.24,Техника для красоты и здоровья,5,1,6,8,5276.0,5186.0,5328.0,13,15
216268,Прежний уровень,стандарт,да,4.1,4,327,0.19,Товары для детей,3,1,0,12,3891.0,4935.0,4925.8,17,16
216269,Прежний уровень,стандарт,да,4.5,4,608,0.24,Техника для красоты и здоровья,5,1,2,11,3676.0,4598.0,4605.5,18,18
216270,Прежний уровень,стандарт,нет,3.6,3,318,0.28,Домашний текстиль,5,2,6,10,4890.5,4985.0,4938.6,14,12
216271,Прежний уровень,премиум,да,5.3,5,881,0.27,Кухонная посуда,3,1,1,6,5355.5,4625.0,6118.6,9,13
216272,Прежний уровень,стандарт,нет,5.0,4,685,0.26,Товары для детей,3,5,0,8,4485.0,4978.0,5042.7,8,14
216273,Прежний уровень,премиум,да,5.7,3,503,0.14,Товары для детей,6,1,4,9,3475.0,4766.0,4724.3,17,14
216274,Прежний уровень,стандарт,да,4.7,4,423,0.25,Товары для детей,5,4,5,4,4899.0,4728.0,4880.8,13,18
216275,Прежний уровень,премиум,да,5.1,4,855,0.13,Кухонная посуда,4,4,1,7,5710.5,5577.0,5956.2,13,21
216276,Прежний уровень,премиум,да,6.3,5,925,0.13,Техника для красоты и здоровья,5,3,3,11,4773.0,4897.0,5010.9,8,16
216277,Прежний уровень,стандарт,да,4.9,4,462,0.13,Мелкая бытовая техника и электроника,5,2,5,10,5447.5,5455.0,5571.0,9,14
216278,Прежний уровень,стандарт,нет,5.7,4,391,0.16,Товары для детей,5,2,7,12,3898.0,5117.0,5084.9,19,16
216279,Прежний уровень,премиум,нет,4.9,4,719,0.24,Домашний текстиль,2,1,5,7,5573.5,5494.0,5772.4,19,13
216280,Прежний уровень,стандарт,да,6.6,4,374,0.17,Домашний текстиль,4,3,8,14,5063.0,4769.0,5447.8,17,9
216281,Прежний уровень,стандарт,нет,4.1,4,677,0.25,Мелкая бытовая техника и электроника,3,3,5,9,5786.5,4771.0,6796.6,10,12
216282,Прежний уровень,премиум,да,5.2,3,347,0.16,Техника для красоты и здоровья,3,1,3,11,6109.0,5475.0,5689.1,18,21
216283,Прежний уровень,стандарт,нет,5.7,5,471,0.19,Косметика и аксесуары,4,2,4,8,4700.5,4798.0,4746.0,16,10
216284,Прежний уровень,стандарт,да,4.4,3,778,0.21,Техника для красоты и здоровья,3,0,4,7,4277.0,5004.0,5037.5,12,16
216285,Прежний уровень,стандарт,да,4.4,3,764,0.16,Косметика и аксесуары,4,0,5,7,4448.0,4562.0,4479.2,14,22
216286,Прежний уровень,стандарт,нет,4.1,5,402,0.3,Техника для красоты и здоровья,4,1,7,6,4516.0,4852.0,4937.2,15,6
216287,Прежний уровень,стандарт,да,4.0,3,773,0.18,Домашний текстиль,4,3,0,12,5231.5,4441.0,6046.6,14,10
216288,Прежний уровень,стандарт,да,4.4,4,575,0.13,Мелкая бытовая техника и электроника,5,1,3,11,4688.0,4610.0,4885.6,13,16
216289,Прежний уровень,стандарт,да,5.4,3,512,0.29,Домашний текстиль,3,4,4,10,5716.0,5059.0,6415.4,12,12
216290,Прежний уровень,стандарт,да,3.9,5,466,0.2,Товары для детей,5,1,3,11,5514.0,5336.0,5489.3,12,12
216291,Прежний уровень,стандарт,да,5.3,5,133,0.16,Косметика и аксесуары,5,5,3,11,5333.5,4951.0,5795.0,12,12
216292,Прежний уровень,стандарт,да,5.9,4,397,0.17,Домашний текстиль,3,4,2,12,5778.5,5039.0,6549.4,18,8
216293,Прежний уровень,премиум,да,4.4,4,866,0.17,Мелкая бытовая техника и электроника,3,1,6,12,4985.5,4993.0,5109.0,19,10
216294,Прежний уровень,премиум,да,5.3,4,581,0.19,Косметика и аксесуары,4,1,3,9,4268.0,5027.0,3740.2,15,19
216295,Прежний уровень,стандарт,нет,5.1,3,712,0.33,Мелкая бытовая техника и электроника,2,1,1,10,5420.0,5219.0,5724.2,12,9
216296,Прежний уровень,стандарт,да,5.1,3,994,0.13,Товары для детей,4,3,1,7,4645.0,4742.0,4859.5,10,13
216297,Прежний уровень,стандарт,нет,5.5,4,751,0.21,Косметика и аксесуары,2,3,4,3,5557.5,4674.0,6453.2,15,15
216298,Прежний уровень,стандарт,да,5.8,4,567,0.28,Товары для детей,3,1,2,8,4362.0,4557.0,4661.0,20,14
216299,Прежний уровень,стандарт,да,5.1,4,669,0.16,Товары для детей,4,1,4,6,5568.0,5448.0,5594.0,9,15
216300,Прежний уровень,стандарт,да,3.7,4,714,0.26,Техника для красоты и здоровья,6,3,3,9,5121.0,5039.0,5179.5,14,16
216301,Прежний уровень,премиум,да,3.9,5,410,0.2,Косметика и аксесуары,3,1,5,14,5052.5,5348.0,4926.4,17,13
216302,Прежний уровень,стандарт,да,2.6,4,714,0.26,Товары для детей,2,0,5,9,5825.0,5633.0,5788.6,15,18
216303,Прежний уровень,стандарт,да,4.2,5,624,0.18,Техника для красоты и здоровья,3,1,5,8,4370.0,4703.0,4788.6,20,18
216304,Прежний уровень,стандарт,да,4.1,4,244,0.15,Товары для детей,2,2,4,10,4098.0,4786.0,4824.7,20,11
216305,Прежний уровень,премиум,нет,4.9,4,508,0.14,Косметика и аксесуары,2,1,6,8,5621.0,4679.0,6567.4,17,18
216306,Прежний уровень,премиум,да,3.8,4,370,0.21,Косметика и аксесуары,2,4,1,15,5304.0,4995.0,5701.8,13,7
216307,Прежний уровень,премиум,да,3.3,4,488,0.13,Домашний текстиль,4,2,8,10,5444.0,4565.0,6335.8,20,11
216308,Прежний уровень,премиум,да,4.7,4,974,0.24,Техника для красоты и здоровья,1,2,0,14,4991.0,5018.0,5144.4,15,16
216309,Прежний уровень,стандарт,да,4.2,4,633,0.28,Техника для красоты и здоровья,2,3,4,9,5607.0,5159.0,5348.3,22,14
216310,Прежний уровень,стандарт,да,5.8,4,396,0.27,Косметика и аксесуары,2,1,2,10,4283.0,4595.0,4142.6,18,14
216311,Прежний уровень,стандарт,нет,4.4,4,250,0.17,Косметика и аксесуары,2,2,7,7,4330.0,4561.0,4259.8,12,9
216312,Прежний уровень,стандарт,да,4.9,5,215,0.15,Домашний текстиль,2,5,5,8,5350.5,4533.0,6189.0,17,14
216313,Прежний уровень,премиум,нет,4.2,4,639,0.3,Косметика и аксесуары,2,0,3,7,4714.0,4771.0,4794.6,14,13
216314,Прежний уровень,премиум,да,5.5,5,269,0.21,Товары для детей,2,4,1,17,5324.0,5493.0,5600.9,10,8
216315,Прежний уровень,стандарт,да,4.3,5,211,0.23,Косметика и аксесуары,1,1,5,6,5449.5,5046.0,5929.2,11,14
216316,Прежний уровень,стандарт,да,3.3,4,564,0.19,Косметика и аксесуары,1,3,1,9,5257.0,5476.0,5197.2,14,19
216317,Прежний уровень,стандарт,да,3.9,4,465,0.2,Мелкая бытовая техника и электроника,1,0,5,6,5220.0,4812.0,5703.6,16,17
216318,Прежний уровень,премиум,да,3.9,5,1040,0.3,Косметика и аксесуары,2,3,5,14,4108.5,5118.0,3363.6,21,16
216319,Прежний уровень,премиум,да,3.2,3,763,0.28,Домашний текстиль,1,1,3,17,4756.5,4983.0,4690.2,17,15
216320,Прежний уровень,стандарт,да,4.3,5,951,0.3,Кухонная посуда,1,4,5,11,5018.0,4727.0,5400.2,12,17
216321,Прежний уровень,стандарт,нет,4.3,5,544,0.23,Техника для красоты и здоровья,2,3,4,10,3233.0,4433.0,4403.0,10,9
216322,Прежний уровень,премиум,да,5.7,4,918,0.3,Косметика и аксесуары,1,3,5,11,6165.5,4925.0,7370.6,15,17
216323,Прежний уровень,стандарт,да,4.1,4,927,0.24,Домашний текстиль,2,5,4,11,5584.5,4422.0,6722.0,14,14
216324,Прежний уровень,премиум,да,4.3,5,509,0.25,Мелкая бытовая техника и электроника,3,5,4,9,4852.5,4473.0,5311.4,19,20
216325,Прежний уровень,стандарт,да,2.6,3,864,0.14,Домашний текстиль,2,1,4,12,5299.0,5086.0,5613.6,16,15
216326,Прежний уровень,стандарт,нет,3.9,3,219,0.23,Мелкая бытовая техника и электроника,3,2,6,4,4878.5,5177.0,4749.8,15,16
